"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"Transcript_51057.0"	0.232883919800592	0	0.465767839601183	Inf	Inf	0.00188701449837959	0.161451767950979
"Transcript_51058.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_51078.0"	0.24955596340077	0.499111926801541	0	0	-Inf	0.000187418558859128	0.0682180272438673
"Transcript_51097.0"	0.319915043522097	0.476179789774273	0.163650297269921	0.343673336803096	-1.54089016739623	0.0294650811510384	0.463502180869135
"Transcript_51125.0"	0.270028397820891	0.540056795641781	0	0	-Inf	0.000347824694665134	0.0839944923898915
"Transcript_51151.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_51158.0"	0.151673497778342	0	0.303346995556684	Inf	Inf	0.0417189052337483	0.554443026792109
"Transcript_51159.0"	0.575127751925078	1.15025550385016	0	0	-Inf	0.0171739651153192	0.411952104390899
"Transcript_51166.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_51173.0"	0.454058262856749	0	0.908116525713498	Inf	Inf	0.0179333501570444	0.411952104390899
"Transcript_51206.0"	0.27686839565473	0.500540054194045	0.0531967371154149	0.106278681735212	-3.23407585680768	0.0135019802824771	0.368838189042873
"Transcript_51266.0"	0.284145036388402	0.568290072776805	0	0	-Inf	0.000645517817143842	0.100876363497368
"Transcript_51271.0"	0.311068110778375	0.57235206051358	0.0497841610431695	0.086981710170655	-3.52314411548104	0.000481020258923829	0.0972025838950354
"Transcript_51287.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_51310.0"	0.185441116241232	0.370882232482464	0	0	-Inf	0.00222332984928361	0.161451767950979
"Transcript_51374.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_51393.0"	0.1858824483132	0.371764896626399	0	0	-Inf	0.014211743826441	0.368838189042873
"Transcript_51396.0"	0.356551546366095	0.613534770645851	0.0995683220863389	0.162286355802665	-2.62338638423925	0.00353298181831799	0.215320019122768
"Transcript_51407.0"	0.329404925718597	0.598140452325857	0.0606693991113367	0.1014300217874	-3.30144336292807	0.0231550520104639	0.425617728026466
"Transcript_51429.0"	0.379692297665995	0.0823654202645409	0.67701917506745	8.21970157977708	3.03908601711974	0.0230377751576565	0.425617728026466
"Transcript_51435.0"	0.489598201304584	0.929412241565998	0.0497841610431695	0.0535652090823405	-4.22255992381311	0.0441237238861398	0.572066032560965
"Transcript_51516.0"	0.392150376221121	0	0.784300752442242	Inf	Inf	0.00828176773872256	0.323154692393743
"Transcript_51523.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_51524.0"	0.244080665555891	0.488161331111783	0	0	-Inf	0.0489489091745187	0.578444056540221
"Transcript_51562.0"	0.36288686363913	0.0897101775738919	0.636063549704368	7.0902050013273	2.82582734116333	0.0337888702851236	0.516187532963715
"Transcript_51563.0"	0.201457658821511	0	0.402915317643023	Inf	Inf	0.00887266466553051	0.323154692393743
"Transcript_51606.0"	0.257808104335772	0.411827101322704	0.103789107348839	0.252021071501826	-1.98838373227213	0.0231550521999197	0.425617728026466
"Transcript_51618.0"	0.638252171180416	1.2158349432495	0.0606693991113367	0.0498993711672647	-4.3248345549654	0.0493603825593725	0.579881476655363
"Transcript_51624.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_51685.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_51713.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_51719.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_51741.0"	0.181069715795584	0	0.362139431591168	Inf	Inf	0.00887266473296033	0.323154692393743
"Transcript_51755.0"	0.25059431001325	0	0.5011886200265	Inf	Inf	0.00188701448960854	0.161451767950979
"Transcript_51787.0"	0.105297557291809	0.210595114583618	0	0	-Inf	0.0489489106619152	0.578444056540221
"Transcript_51788.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_51811.0"	0.959103664333207	1.91820732866641	0	0	-Inf	0.029908378918285	0.468633909457041
"Transcript_51819.0"	0.192344541478615	0.384689082957231	0	0	-Inf	0.0232543921264072	0.425617728026466
"Transcript_51823.0"	0.202914198246438	0.352631659377461	0.0531967371154149	0.150856384277376	-2.72875234192008	0.0135019805858236	0.368838189042873
"Transcript_51836.0"	0.199136644172678	0	0.398273288345356	Inf	Inf	0.0392832241720766	0.554443026792109
"Transcript_51891.0"	1.46758672167869	0	2.93517344335737	Inf	Inf	0.0453084552146453	0.578444056540221
"Transcript_51902.0"	0.35140490842969	0.702809816859379	0	0	-Inf	0.000122970247927925	0.0682180272438673
"Transcript_51932.0"	0.229438762610345	0	0.45887752522069	Inf	Inf	0.00409180238376354	0.215320019122768
"Transcript_51946.0"	0.238089894887136	0.476179789774273	0	0	-Inf	0.000347824699947793	0.0839944923898915
"Transcript_51965.0"	0.313551889914294	0.627103779828588	0	0	-Inf	5.44147870354513e-05	0.0682180272438673
"Transcript_52037.0"	0.193181683344287	0.386363366688574	0	0	-Inf	0.00765772109414187	0.314575828482099
"Transcript_52038.0"	0.172075597838433	0.344151195676866	0	0	-Inf	0.0489489098035579	0.578444056540221
"Transcript_52042.0"	0.174244563651093	0	0.348489127302186	Inf	Inf	0.00887266474253754	0.323154692393743
"Transcript_52146.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_52158.0"	0.302084759092542	0	0.604169518185084	Inf	Inf	0.000401325171148676	0.0839944923898915
"Transcript_52168.0"	0.245500055518231	0.0320574235797692	0.458942687456692	14.3162686269748	3.83958361438635	0.01103804300979	0.365296710953196
"Transcript_52173.0"	0.229512566804146	0.352631659377461	0.10639347423083	0.301712768554751	-1.72875234192008	0.0447101982191857	0.573076782204851
"Transcript_52179.0"	0.255251983109597	0	0.510503966219195	Inf	Inf	0.00887266460264909	0.323154692393743
"Transcript_52197.0"	0.682218461793244	1.36443692358649	0	0	-Inf	0.0394264036894778	0.554443026792109
"Transcript_52210.0"	0.202217291693837	0.0320574235797692	0.372377159807905	11.6159415893579	3.53803419877482	0.0423387008101948	0.554443026792109
"Transcript_52279.0"	0.389013884941451	0.778027769882903	0	0	-Inf	0.0335169438744593	0.512835494760069
"Transcript_52285.0"	0.227441300766508	0	0.454882601533016	Inf	Inf	0.00188701450215697	0.161451767950979
"Transcript_52286.0"	0.415731174145174	0.778265611174933	0.0531967371154149	0.068352932921069	-3.87085294675099	0.0122888832710173	0.368838189042873
"Transcript_52301.0"	0.395734962129276	0.738273187143137	0.0531967371154149	0.0720556266187426	-3.79474509902755	0.0478436724646912	0.578444056540221
"Transcript_52311.0"	0.330813553363555	0.661627106727109	0	0	-Inf	0.000187418553290422	0.0682180272438673
"Transcript_52316.0"	0.261785775412325	0.523571550824649	0	0	-Inf	0.0142117436152022	0.368838189042873
"Transcript_52329.0"	0.215656895150885	0.370644391190434	0.0606693991113367	0.163686273294138	-2.61099475218836	0.0394412868537059	0.554443026792109
"Transcript_52382.0"	0.271750059536874	0	0.543500119073748	Inf	Inf	0.000870233541109433	0.110623484233496
"Transcript_52388.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_52407.0"	0.613779150792603	0	1.22755830158521	Inf	Inf	0.0223496727635775	0.421638841100191
"Transcript_52451.0"	0.204549106823754	0.409098213647509	0	0	-Inf	0.00765772107249058	0.314575828482099
"Transcript_52455.0"	0.153379987935183	0	0.306759975870367	Inf	Inf	0.0417189053004681	0.554443026792109
"Transcript_52490.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_52537.0"	0.18512980171926	0	0.370259603438521	Inf	Inf	0.0088726647264077	0.323154692393743
"Transcript_52562.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_52580.0"	10.1957120556972	20.2557870947898	0.135637016604524	0.00669621061723207	-7.22243937868877	0.0139473668109821	0.368838189042873
"Transcript_52642.0"	0.346413556414679	0.692827112829358	0	0	-Inf	0.0349591491896384	0.528827067839749
"Transcript_52652.0"	0.196907184754866	0.393814369509732	0	0	-Inf	0.00119799794726283	0.128111452017329
"Transcript_52663.0"	0.413644047642235	0.727719773198131	0.0995683220863389	0.136822339798138	-2.86962428802106	0.0466705918292973	0.578444056540221
"Transcript_52680.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_52701.0"	0.196339331559243	0.392678663118487	0	0	-Inf	0.0489489095854401	0.578444056540221
"Transcript_52703.0"	0.177657139723339	0	0.355314279446677	Inf	Inf	0.00887266472727334	0.323154692393743
"Transcript_52732.0"	0.361320979534562	0.130892887706162	0.591749071362961	4.52086497389653	2.17659882887146	0.0309456953041945	0.482052003247316
"Transcript_52749.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_52783.0"	0.427387909966734	0.0732401337120397	0.781535686221428	10.6708664581937	3.41560542045808	0.0289055151205193	0.457938202800904
"Transcript_52842.0"	0.50317481096496	0.956565460886751	0.0497841610431695	0.0520446985374307	-4.26410497693767	0.0494395769023554	0.580147794479742
"Transcript_52862.0"	0.292064123102348	0.53093150908928	0.0531967371154149	0.100195102766955	-3.31911609919345	0.00259351061831086	0.17986379920086
"Transcript_52868.0"	0.409142179162781	0.0641148471595384	0.754169511166023	11.7627904389978	3.55615844034734	0.02568781439069	0.431260462310599
"Transcript_52946.0"	0.337862077682294	0	0.675724155364588	Inf	Inf	0.00018507893070064	0.0682180272438673
"Transcript_52967.0"	0.341066797461486	0.0411827101322704	0.640950884790703	15.5635916803945	3.9601031308892	0.00138179299296249	0.144085112987067
"Transcript_53030.0"	0.169412404451347	0.338824808902695	0	0	-Inf	0.00412621378420618	0.215320019122768
"Transcript_53095.0"	0.338953639105706	0	0.677907278211412	Inf	Inf	8.53527597971799e-05	0.0682180272438673
"Transcript_53111.0"	0.176315829688731	0.352631659377461	0	0	-Inf	0.00222332986479029	0.161451767950979
"Transcript_53119.0"	0.258615503864161	0.517231007728321	0	0	-Inf	0.000645517823583904	0.100876363497368
"Transcript_53127.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53131.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_53135.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53164.0"	0.286890093953042	0.573780187906085	0	0	-Inf	0.000645517816602072	0.100876363497368
"Transcript_53210.0"	0.298894758111161	0.0897101775738919	0.508079338648431	5.66356407253725	2.50171022470907	0.00555931713832265	0.264666487882852
"Transcript_53250.0"	0.118985487120561	0.237970974241121	0	0	-Inf	0.0489489104052572	0.578444056540221
"Transcript_53256.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_53277.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_53309.0"	0.131285554752415	0	0.262571109504829	Inf	Inf	0.0417189054593283	0.554443026792109
"Transcript_53315.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53334.0"	0.370802562256103	0.741605124512205	0	0	-Inf	0.0065221274461871	0.297439465059499
"Transcript_53339.0"	0.163326542344206	0	0.326653084688411	Inf	Inf	0.0192394869893714	0.411952104390899
"Transcript_53383.0"	0.22109902526233	0.389001313409245	0.0531967371154149	0.136752075845692	-2.87036536212872	0.0394412869102385	0.554443026792109
"Transcript_53392.0"	0.164730840529082	0.329461681058164	0	0	-Inf	0.0142117439133903	0.368838189042873
"Transcript_53419.0"	0.506516007578399	1.0130320151568	0	0	-Inf	0.0210786752493074	0.411952104390899
"Transcript_53504.0"	0.273083243478276	0.546166486956551	0	0	-Inf	0.00222332978060817	0.161451767950979
"Transcript_53532.0"	0.129579266716292	0	0.259158533432584	Inf	Inf	0.0417189054602871	0.554443026792109
"Transcript_53556.0"	0.233527251610886	0.467054503221771	0	0	-Inf	0.000347824700621885	0.0839944923898915
"Transcript_53567.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_53573.0"	0.277151431926655	0.554302863853311	0	0	-Inf	0.00412621363735916	0.215320019122768
"Transcript_53586.0"	0.464132381248271	0	0.928264762496541	Inf	Inf	0.0156758299464313	0.399406515878594
"Transcript_53589.0"	0.923647492092752	0	1.8472949841855	Inf	Inf	0.0428245790098094	0.559056800876108
"Transcript_53617.0"	0.559666386908405	0	1.11933277381681	Inf	Inf	0.0333278454430268	0.510341886243078
"Transcript_53629.0"	0.144139485462947	0.288278970925893	0	0	-Inf	0.0263751659252071	0.431260462310599
"Transcript_53648.0"	0.309848999137616	0	0.619697998275231	Inf	Inf	0.000870233531937925	0.110623484233496
"Transcript_53658.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53679.0"	0.543927486921393	0	1.08785497384279	Inf	Inf	0.0207368673678028	0.411952104390899
"Transcript_53687.0"	0.292731002217873	0.425871793089501	0.159590211346245	0.374737688515345	-1.41604701367119	0.0458158638693851	0.578444056540221
"Transcript_53757.0"	0.132991842788537	0	0.265983685577075	Inf	Inf	0.0417189053594828	0.554443026792109
"Transcript_53764.0"	0.43886528864488	0.0897101775738919	0.788020399715867	8.78406911040607	3.13488940507716	0.0353765020498455	0.529797538866541
"Transcript_53780.0"	0.485528894519561	0.971057789039121	0	0	-Inf	0.0145744699141487	0.376086783755588
"Transcript_53784.0"	0.282668080843761	0	0.565336161687522	Inf	Inf	0.000401325173747679	0.0839944923898915
"Transcript_53787.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53791.0"	0.455480023060125	0.91096004612025	0	0	-Inf	0.013093478536313	0.368838189042873
"Transcript_53829.0"	0.317693957823127	0.104308647636067	0.531079268010187	5.09142127758307	2.34806844292147	0.0356923082750074	0.529797538866541
"Transcript_53871.0"	0.159590211346245	0	0.31918042269249	Inf	Inf	0.0192394870097197	0.411952104390899
"Transcript_53928.0"	0.329006882575965	0	0.65801376515193	Inf	Inf	0.00018507893121806	0.0682180272438673
"Transcript_53935.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_53936.0"	0.544738411365048	1.0894768227301	0	0	-Inf	0.0134782760910656	0.368838189042873
"Transcript_53992.0"	0.379439665839343	0.758879331678685	0	0	-Inf	0.00173458920192503	0.161451767950979
"Transcript_53998.0"	0.131285554752415	0	0.262571109504829	Inf	Inf	0.0417189054593283	0.554443026792109
"Transcript_53999.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_54017.0"	0.185322195595217	0.370644391190434	0	0	-Inf	0.0210541871130974	0.411952104390899
"Transcript_54049.0"	0.31985254215727	0.0320574235797692	0.60764766073477	18.9549749443447	4.24450464436909	0.00138179300192369	0.144085112987067
"Transcript_54153.0"	0.337031985411072	0.567670496591315	0.10639347423083	0.187421179838814	-2.41564409855066	0.00376709420468936	0.215320019122768
"Transcript_54181.0"	0.348264852657724	0.145491357768338	0.55103834754711	3.78743009893766	1.92121926235547	0.0323777080549216	0.498790338442301
"Transcript_54258.0"	0.450771667929711	0.130892887706162	0.77065044815326	5.88764188535034	2.5576899224239	0.0433389334243227	0.564137755782355
"Transcript_54293.0"	0.260864821468706	0	0.521729642937413	Inf	Inf	0.000870233544187176	0.110623484233496
"Transcript_54296.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_54315.0"	0.265458154067	0.530916308134	0	0	-Inf	0.0362610741100291	0.535797141955605
"Transcript_54340.0"	0.289169478062537	0	0.578338956125073	Inf	Inf	0.00457818939801329	0.231086180105405
"Transcript_54408.0"	0.241415359981205	0	0.482830719962411	Inf	Inf	0.00188701449405276	0.161451767950979
"Transcript_54426.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_54439.0"	0.447788597724943	0.842380458334471	0.0531967371154149	0.0631504881067563	-3.98506230474883	0.0199036108684002	0.411952104390899
"Transcript_54471.0"	0.331397548023709	0.563226773961079	0.0995683220863389	0.176781940578023	-2.49995719328747	0.0022516571404058	0.162501984904016
"Transcript_54472.0"	0.340139305348346	0.121767601153661	0.558511009543031	4.58669633179547	2.1974553950774	0.0163496129883448	0.411952104390899
"Transcript_54473.0"	0.228068196588824	0.402939656062233	0.0531967371154149	0.132021597564472	-2.92115413386139	0.00782775911978146	0.314575828482099
"Transcript_54509.0"	0.11442284384431	0.22884568768862	0	0	-Inf	0.0489489104917903	0.578444056540221
"Transcript_54558.0"	0.3570205674828	0	0.7140411349656	Inf	Inf	9.22766118065173e-05	0.0682180272438673
"Transcript_54560.0"	0.366534250396116	0.633500178705893	0.0995683220863389	0.157171734804773	-2.66958630301255	0.0169484344264545	0.411952104390899
"Transcript_54667.0"	0.186188579903952	0	0.372377159807905	Inf	Inf	0.0202872303103532	0.411952104390899
"Transcript_54679.0"	0.211399357504234	0.422798715008467	0	0	-Inf	0.00412621370857535	0.215320019122768
"Transcript_54680.0"	0.123548130396811	0.247096260793623	0	0	-Inf	0.0489489103005014	0.578444056540221
"Transcript_54726.0"	0.302047531600977	0.0823654202645409	0.521729642937413	6.33432866926101	2.66319172641427	0.0194557339466978	0.411952104390899
